   5.37965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    27.76     1.43     3.75     0.21     -0.4        0  5.98299e-05 -1.37243 2.68257e-05 -1.74526 0.000114511 -0.373056 -0.000199666 
   5.39969  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    27.86     1.43      3.5      0.2    -0.38    -0.01  5.98299e-05 -1.37243 2.68257e-05 -1.74527 0.000114511 -0.373052 -0.00019799 
   5.41961  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.49     1.43     3.36     0.25    -0.38        0  5.98299e-05 -1.37244 2.68257e-05 -1.74529 0.000116553 -0.373049 -0.00019799 
   5.43965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4     28.7     1.43     3.16      0.2    -0.38        0  5.98299e-05 -1.37246 2.68257e-05 -1.74531 0.000114511 -0.373047 -0.000196332 
   5.45965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.39     1.38     3.41     0.15    -0.38     0.02  5.98299e-05 -1.37246 2.68257e-05 -1.74536 0.000114511 -0.373044 -0.000196332 
   5.47965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.28     1.48     3.65      0.2     -0.4    -0.01  6.10342e-05 -1.37246 2.68257e-05 -1.74545 0.000116553 -0.373042 -0.000196332 
   5.49965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.07     1.43     3.79     0.25     -0.4        0  6.10342e-05 -1.37245 2.68257e-05 -1.74553 0.000116553 -0.37304 -0.000194657 
   5.51965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.07     1.43      3.7      0.2     -0.4        0  6.10342e-05 -1.37245 2.68257e-05 -1.74558 0.000116553 -0.373037 -0.000194657 
   5.53965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.18     1.43      3.6     0.25    -0.38    -0.01  6.10342e-05 -1.37245 2.81173e-05 -1.74559 0.000116553 -0.373035 -0.000194657 
   5.55965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.28     1.43      3.6      0.2    -0.36        0  6.24653e-05 -1.37245 2.81173e-05 -1.74559 0.000116553 -0.373033 -0.000192876 
   5.57965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.39     1.47      3.6      0.2    -0.38        0  6.24653e-05 -1.37245 2.81173e-05 -1.74559 0.000116553 -0.37303 -0.000192876 
   5.59964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.39     1.38      3.7      0.2    -0.38        0  6.24653e-05 -1.37245 2.81173e-05 -1.74559 0.000116553 -0.373028 -0.000192876 
   5.61965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.28     1.43      3.7      0.2     -0.4        0  6.36522e-05 -1.37245 2.81173e-05 -1.74558 0.000116553 -0.373027 -0.000192876 
   5.63965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.18     1.48     3.75      0.2     -0.4        0  6.36522e-05 -1.37245 2.93913e-05 -1.74558 0.000116553 -0.373025 -0.000191079 
