 TimeStamp
 1.31948e+09    
   2.01975       0.56    14.82      1.3    -0.26     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.03971       0.56    14.82      1.3    -0.27     0.36     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.05971       0.56    14.82     1.25    -0.26     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.07973       0.56    14.71      1.3    -0.27     0.36     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.09962       0.56    14.82      1.3    -0.26     0.36     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.11973       0.56    14.82     1.35    -0.27      0.3     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.13972       0.56    14.82      1.3    -0.26      0.3     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.15972       0.56    14.82      1.3    -0.22     0.36     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.17972       0.56    14.82     1.26    -0.21     0.35     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.19973       0.56    14.82      1.3    -0.26     0.35     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.21972       0.56    14.82     1.35    -0.27     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.23973       0.56    14.82      1.3    -0.27     0.31     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.25972       0.56    14.82      1.3    -0.27     0.36     0.14    -0.03  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.27971       0.56    14.82      1.3    -0.27      0.3     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.29973       0.56    14.82      1.3    -0.22     0.36     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.31973       0.56    14.82      1.3    -0.21     0.35     0.14    -0.07  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.33972       0.56    14.82      1.3    -0.21     0.35     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.35972       0.56    14.82     1.26    -0.27     0.36     0.14    -0.07  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.37972       0.56    14.82      1.3    -0.27     0.36     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.39973       0.56    14.82      1.3    -0.26     0.35     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.41972       0.56    14.82      1.3    -0.27     0.36     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.43971       0.56    14.82      1.3    -0.27     0.36     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.45971       0.56    14.82      1.3    -0.32     0.36     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.47973       0.56    14.82     1.35    -0.26     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.49972       0.56    14.82     1.35    -0.26     0.36     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.51973       0.56    14.82     1.25    -0.27     0.36     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.53969       0.56    14.82      1.3    -0.22     0.36     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.55973       0.45    14.82      1.3    -0.27     0.36     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.57973       0.56    14.82     1.25    -0.26     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.59973       0.56    14.82     1.26    -0.26     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.61972       0.56    14.71     1.26    -0.27     0.35     0.14    -0.07  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.63975       0.45    14.82      1.3    -0.27     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 6.10865e-06 -0.00017558 -0.00050639 
   2.65972       0.56    14.82     1.25    -0.27      0.3     0.14    -0.07  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.67973       0.56    14.82      1.3    -0.26     0.35     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.69972       0.56    14.82      1.3    -0.27     0.35     0.14    -0.07  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.71973       0.56    14.82     1.25    -0.26     0.35     0.14    -0.07  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.73978       0.56    14.82      1.3    -0.26     0.35     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.75972       0.56    14.82      1.3    -0.22     0.35     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.77971       0.56    14.82      1.3    -0.27     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.79973       0.56    14.82      1.3    -0.27     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.81972       0.56    14.82      1.3    -0.26      0.3     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.83973       0.56    14.71      1.3    -0.27     0.35     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.85972       0.56    14.82     1.26    -0.21      0.3     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.87971       0.56    14.82     1.25    -0.26     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.89972       0.56    14.82      1.3    -0.27     0.35     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.91968       0.56    14.82     1.25    -0.27     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
