dist, angle, rangeIR, mts, flag
7, 1, 1763774, 48448, 1
7, 1, 1886802, 48478, 1
7, 1, 1992186, 48508, 1
7, 0, 2029944, 48539, 1
7, 1, 2085965, 48569, 1
7, 1, 2017044, 48599, 1
7, 1, 1847460, 48629, 1
7, 0, 1716187, 48659, 1
7, 1, 1558350, 48689, 1
7, 1, 1357583, 48719, 1
7, 1, 1051035, 48749, 1
7, 0, 1120449, 48779, 1
7, 1, 1328486, 48809, 1
7, 1, 1246645, 48839, 1
7, 0, 1210855, 48869, 1
7, 1, 1210855, 48899, 1
7, 1, 1195783, 48930, 1
7, 1, 1260428, 48960, 1
7, 0, 1357152, 48990, 1
7, 1, 1422168, 49020, 1
7, 1, 1455529, 49050, 1
7, 1, 1398543, 49080, 1
7, 0, 1366456, 49110, 1
7, 1, 1456641, 49140, 1
7, 1, 1851191, 49170, 1
7, 1, 2563473, 49200, 1
7, 0, 2982624, 49230, 1
7, 1, 2532301, 49260, 1
7, 1, 1697193, 49290, 1
7, 1, 1339681, 49321, 1
7, 0, 1334914, 49351, 1
7, 1, 1397241, 49381, 1
7, 1, 1624183, 49411, 1
7, 1, 1697111, 49441, 1
7, 0, 1372772, 49471, 1
7, 1, 1267503, 49501, 1
7, 1, 1328990, 49531, 1
7, 1, 1248325, 49561, 1
7, 0, 1212934, 49591, 1
7, 1, 1260703, 49621, 1
7, 1, 1140779, 49651, 1
7, 0, 923079, 49681, 1
7, 1, 943083, 49711, 1
7, 1, 1029975, 49742, 1
7, 1, 1007222, 49771, 1
7, 1, 952810, 49802, 1
7, 0, 975630, 49832, 1
7, 1, 966091, 49862, 1
7, 1, 964806, 49892, 1
7, 1, 991633, 49922, 1
7, 1, 960809, 49952, 1
7, 0, 934024, 49982, 1
7, 1, 890002, 50012, 1
7, 1, 882318, 50042, 1
7, 0, 1582679, 50072, 1
7, 1, 2000979, 50102, 1
7, 1, 1653173, 50132, 1
7, 1, 1544628, 50163, 1
7, 0, 1763020, 50193, 1
7, 1, 2084520, 50223, 1
7, 1, 2183896, 50253, 1
7, 0, 2186453, 50283, 1
7, 1, 2410850, 50313, 1
7, 1, 2551084, 50343, 1
7, 1, 2478455, 50373, 1
7, 0, 2530252, 50403, 1
7, 1, 2444355, 50433, 1
7, 1, 2318319, 50463, 1
7, 0, 2155826, 50554, 1
7, 1, 2076240, 50584, 1
7, 1, 2156157, 50614, 1
7, 1, 1946279, 50644, 1
7, 1, 1602655, 50674, 1
7, 0, 1385943, 50704, 1
7, 1, 1230269, 50734, 1
7, 1, 1373303, 50764, 1
7, 1, 1362289, 50794, 1
7, 0, 1090233, 50824, 1
7, 1, 1050942, 50854, 1
7, 1, 965355, 50884, 1
7, 0, 752900, 50915, 1
7, 1, 585384, 50945, 1
7, 1, 469126, 50975, 1
7, 0, 467517, 51005, 1
7, 1, 424687, 51035, 1
7, 1, 299961, 51065, 1
7, 1, 342537, 51095, 1
7, 0, 288158, 51125, 1
7, 1, 784884, 51155, 1
7, 0, 1528513, 51185, 1
7, 1, 1825359, 51215, 1
7, 1, 1990568, 51245, 1
7, 1, 1886298, 51275, 1
7, 0, 1698548, 51305, 1
7, 1, 1737965, 51336, 1
7, 1, 2299258, 51366, 1
7, 1, 2943334, 51396, 1
7, 0, 3259962, 51426, 1
7, 1, 2926309, 51456, 1
7, 1, 1973557, 51486, 1
7, 1, 991579, 51516, 1
7, 0, 321508, 51546, 1
7, 1, 106317, 51576, 1
7, 1, 83414, 51606, 1
7, 1, 80638, 51636, 1
7, 0, 81086, 51666, 1
7, 1, 80875, 51696, 1
7, 1, 79321, 51727, 1
7, 0, 79263, 51757, 1
7, 1, 80270, 51787, 1
7, 1, 506502, 51817, 1
7, 1, 1073755, 51847, 1
7, 1, 1239222, 51877, 1
7, 0, 1262805, 51907, 1
7, 1, 1166304, 51937, 1
7, 1, 981868, 51967, 1
7, 0, 813157, 51997, 1
7, 1, 666529, 52027, 1
7, 1, 601423, 52057, 1
7, 1, 647888, 52088, 1
7, 0, 720490, 52118, 1
7, 1, 841892, 52148, 1
7, 1, 1065539, 52178, 1
7, 1, 1477054, 52208, 1
7, 1, 2101440, 52238, 1
7, 0, 2476191, 52268, 1
7, 1, 2345863, 52298, 1
7, 1, 2081654, 52328, 1
7, 0, 1497529, 52358, 1
7, 1, 942490, 52388, 1
7, 1, 1420051, 52418, 1
7, 1, 2037817, 52448, 1
7, 0, 2080502, 52478, 1
7, 1, 1741552, 52509, 1
7, 1, 1248773, 52539, 1
7, 1, 1056610, 52569, 1
7, 0, 822360, 52599, 1
7, 1, 800056, 52629, 1
7, 1, 912157, 52659, 1
7, 1, 714271, 52689, 1
7, 0, 638683, 52719, 1
7, 1, 772479, 52749, 1
7, 1, 890238, 52779, 1
7, 1, 921489, 52809, 1
7, 0, 933675, 52839, 1
7, 1, 874822, 52869, 1
7, 1, 810440, 52900, 1
7, 0, 803565, 52930, 1
7, 1, 548522, 52960, 1
7, 1, 219959, 52990, 1
7, 1, 118201, 53020, 1
7, 0, 118201, 53050, 1
7, 1, 101543, 53080, 1
7, 1, 142021, 53110, 1
7, 1, 246132, 53140, 1
7, 1, 315897, 53170, 1
7, 0, 206925, 53200, 1
7, 1, 91427, 53230, 1
7, 1, 80485, 53261, 1
7, 1, 79515, 53291, 1
7, 0, 79940, 53321, 1
7, 1, 79561, 53351, 1
7, 1, 78862, 53381, 1
7, 1, 79812, 53411, 1
7, 0, 80613, 53441, 1
4, 0, 79431, 53456, 1
7, 1, 78759, 53486, 1
7, 1, 79720, 53516, 1
7, 1, 80125, 53546, 1
7, 0, 79288, 53576, 1
6, 1, 79037, 53606, 1
8, 1, 79829, 53636, 1
7, 0, 79973, 53666, 1
7, 1, 78799, 53697, 1
7, 0, 78539, 53727, 1
7, 1, 79512, 53757, 1
7, 1, 79710, 53787, 1
7, 0, 98837, 53817, 1
7, 1, 139666, 53847, 1
7, 1, 216744, 53877, 1
7, 0, 435335, 53907, 1
7, 1, 515222, 53937, 1
7, 0, 326156, 53967, 1
7, 1, 161030, 53997, 1
7, 1, 92577, 54027, 1
7, 1, 80061, 54118, 1
7, 1, 79193, 54148, 1
7, 0, 78637, 54178, 1
7, 1, 79835, 54208, 1
6, 1, 80322, 54238, 1
8, 0, 79169, 54268, 1
7, 1, 78910, 54298, 1
7, 1, 80002, 54328, 1
7, 1, 80040, 54358, 1
7, 1, 78669, 54388, 1
6, 0, 78714, 54418, 1
8, 1, 79708, 54448, 1
6, 1, 410059, 54478, 1
8, 1, 795161, 54509, 1
7, 0, 847899, 54539, 1
7, 1, 523205, 54569, 1
7, 1, 144773, 54599, 1
7, 1, 84557, 54629, 1
7, 0, 80602, 54659, 1
7, 1, 80485, 54689, 1
7, 1, 78929, 54719, 1
7, 1, 78413, 54749, 1
7, 0, 79738, 54779, 1
7, 1, 80687, 54809, 1
7, 1, 79927, 54839, 1
7, 1, 78977, 54870, 1
7, 0, 79730, 54900, 1
7, 1, 80122, 54930, 1
6, 1, 78821, 54960, 1
8, 1, 78884, 54990, 1
7, 0, 79887, 55020, 1
7, 1, 272381, 55050, 1
7, 1, 272381, 55080, 1
7, 1, 613158, 55110, 1
7, 0, 782247, 55140, 1
7, 1, 802682, 55170, 1
7, 1, 835490, 55200, 1
7, 0, 823956, 55230, 1
7, 1, 768364, 55260, 1
7, 1, 844702, 55291, 1
7, 1, 839102, 55321, 1
7, 1, 661958, 55351, 1
7, 0, 400579, 55381, 1
7, 1, 160536, 55411, 1
7, 1, 89385, 55441, 1
7, 1, 80481, 55471, 1
7, 0, 80365, 55501, 1
7, 1, 80332, 55531, 1
7, 1, 119988, 55561, 1
7, 1, 237047, 55591, 1
7, 0, 421875, 55621, 1
6, 1, 666356, 55652, 1
8, 1, 649743, 55682, 1
6, 0, 426208, 55712, 1
8, 1, 546683, 55742, 1
7, 1, 1029975, 55772, 1
7, 1, 1433471, 55802, 1
7, 0, 1595969, 55832, 1
7, 1, 1849588, 55862, 1
7, 1, 1764340, 55892, 1
7, 1, 1169235, 55922, 1
7, 0, 579422, 55952, 1
7, 1, 347764, 55982, 1
7, 1, 464459, 56012, 1
7, 1, 465314, 56043, 1
7, 0, 253667, 56073, 1
7, 1, 95344, 56103, 1
7, 1, 81656, 56133, 1
7, 1, 79671, 56163, 1
7, 0, 80012, 56193, 1
7, 1, 80039, 56223, 1
7, 1, 79095, 56253, 1
7, 1, 79100, 56283, 1
7, 0, 80068, 56313, 1
7, 1, 79869, 56343, 1
7, 1, 78436, 56373, 1
7, 1, 78944, 56403, 1
7, 0, 80047, 56433, 1
7, 1, 79661, 56464, 1
7, 1, 79085, 56494, 1
7, 1, 79306, 56524, 1
7, 0, 80196, 56554, 1
7, 1, 79877, 56584, 1
7, 1, 353988, 56614, 1
7, 1, 757244, 56644, 1
7, 0, 1039949, 56674, 1
7, 1, 1228166, 56704, 1
7, 1, 1423374, 56734, 1
7, 1, 1722314, 56764, 1
7, 0, 1924708, 56794, 1
7, 1, 2115029, 56824, 1
7, 1, 2283955, 56855, 1
7, 1, 2384794, 56885, 1
7, 0, 2378718, 56915, 1
7, 1, 2317430, 56945, 1
7, 1, 2297365, 56975, 1
7, 1, 2196011, 57005, 1
7, 1, 2022769, 57035, 1
7, 0, 1957350, 57065, 1
7, 1, 1978824, 57095, 1
7, 1, 1915569, 57125, 1
7, 1, 1829156, 57155, 1
7, 0, 1719388, 57185, 1
7, 1, 1577362, 57215, 1
7, 1, 1453282, 57246, 1
7, 1, 1458496, 57276, 1
7, 0, 1448258, 57306, 1
7, 1, 1248066, 57336, 1
7, 1, 799515, 57366, 1
7, 0, 667933, 57396, 1
7, 1, 809448, 57426, 1
7, 1, 611479, 57456, 1
7, 1, 333776, 57486, 1
7, 1, 177710, 57516, 1
7, 0, 199067, 57546, 1
6, 1, 324707, 57576, 1
7, 1, 636982, 57606, 1
8, 1, 901660, 57637, 1
7, 0, 928852, 57667, 1
7, 1, 896307, 57697, 1
7, 1, 935513, 57727, 1
7, 1, 863556, 57757, 1
7, 0, 460518, 57787, 1
7, 1, 148021, 57817, 1
7, 1, 104317, 57847, 1
7, 0, 110009, 57877, 1
7, 1, 111074, 57907, 1
7, 1, 96877, 57937, 1
7, 1, 81253, 57967, 1
7, 1, 85635, 57997, 1
7, 0, 101253, 58028, 1
7, 1, 96883, 58058, 1
7, 1, 81474, 58088, 1
6, 0, 79496, 58118, 1
7, 1, 80063, 58148, 1
8, 1, 80594, 58178, 1
6, 1, 79386, 58208, 1
8, 1, 82100, 58238, 1
6, 0, 98480, 58268, 1
8, 1, 354907, 58298, 1
6, 1, 601592, 58328, 1
7, 1, 687968, 58358, 1
7, 1, 1553100, 58449, 1
7, 0, 1752070, 58479, 1
7, 1, 1760475, 58509, 1
7, 1, 1548063, 58539, 1
7, 1, 1437126, 58569, 1
7, 1, 1543936, 58599, 1
7, 0, 1420466, 58629, 1
7, 1, 1143457, 58659, 1
7, 1, 962839, 58689, 1
7, 1, 827343, 58719, 1
7, 0, 1071654, 58749, 1
7, 1, 1331626, 58779, 1
7, 1, 1244998, 58809, 1
7, 1, 1173102, 58840, 1
7, 0, 1129970, 58870, 1
7, 1, 1102333, 58900, 1
7, 1, 1069327, 58930, 1
7, 1, 1064022, 58960, 1
7, 0, 1129872, 58990, 1
7, 1, 1199838, 59020, 1
7, 1, 1184843, 59050, 1
7, 1, 1017219, 59080, 1
7, 1, 868821, 59110, 1
7, 0, 896388, 59140, 1
7, 1, 949027, 59170, 1
7, 1, 1181806, 59201, 1
7, 1, 1181806, 59231, 1
7, 0, 1940237, 59261, 1
7, 1, 2413274, 59291, 1
7, 1, 2063313, 59321, 1
7, 0, 1658066, 59351, 1
7, 1, 1462649, 59381, 1
4, 0, 1334323, 59396, 1
7, 1, 820128, 59426, 1
6, 0, 296690, 59456, 1
8, 1, 469315, 59486, 1
6, 1, 812486, 59516, 1
7, 1, 1051591, 59546, 1
7, 1, 1229094, 59576, 1
7, 0, 1293078, 59606, 1
7, 1, 1341728, 59636, 1
7, 1, 1408469, 59667, 1
8, 0, 1269775, 59697, 1
6, 1, 1501145, 59727, 1
7, 1, 2019216, 59757, 1
7, 1, 2118282, 59787, 1
7, 0, 2088254, 59817, 1
7, 1, 2172317, 59847, 1
8, 1, 2328114, 59877, 1
6, 1, 2277348, 59907, 1
8, 0, 2154579, 59937, 1
6, 1, 2089906, 59967, 1
7, 1, 2020978, 59998, 1
7, 1, 1859834, 60028, 1
7, 0, 1667034, 60058, 1
7, 1, 1657460, 60088, 1
7, 1, 1786193, 60118, 1
7, 0, 1522334, 60148, 1
7, 1, 1402687, 60178, 1
7, 1, 1669184, 60208, 1
7, 1, 1789292, 60238, 1
7, 1, 1757975, 60268, 1
7, 0, 1692349, 60298, 1
7, 1, 1716274, 60328, 1
7, 1, 1613965, 60359, 1
7, 1, 1244833, 60389, 1
7, 0, 793100, 60419, 1
7, 1, 551676, 60449, 1
7, 1, 541112, 60479, 1
7, 1, 670106, 60509, 1
7, 0, 919495, 60539, 1
7, 1, 1174728, 60569, 1
7, 1, 937956, 60599, 1
7, 1, 652444, 60629, 1
7, 0, 619580, 60659, 1
7, 1, 398070, 60689, 1
7, 1, 456318, 60719, 1
7, 1, 801332, 60749, 1
7, 0, 1087603, 60780, 1
7, 1, 1489416, 60810, 1
7, 1, 1762954, 60840, 1
7, 1, 1688049, 60870, 1
7, 1, 1562486, 60900, 1
7, 0, 1564544, 60930, 1
7, 1, 1458313, 60960, 1
7, 1, 1583819, 60990, 1
7, 0, 1864015, 61020, 1
7, 1, 1481150, 61050, 1
7, 1, 766621, 61080, 1
7, 1, 288582, 61110, 1
7, 0, 133747, 61141, 1
7, 1, 477051, 61171, 1
7, 1, 772490, 61201, 1
7, 1, 663635, 61231, 1
7, 1, 86511, 61321, 1
7, 1, 86511, 61351, 1
7, 0, 88526, 61381, 1
7, 1, 96105, 61411, 1
7, 1, 549873, 61441, 1
7, 1, 1307674, 61471, 1
7, 0, 1596627, 61501, 1
7, 1, 1352249, 61532, 1
7, 1, 1357309, 61562, 1
7, 1, 1441442, 61592, 1
7, 0, 1274757, 61622, 1
7, 1, 1450783, 61652, 1
7, 1, 1754365, 61682, 1
7, 1, 1965829, 61712, 1
7, 0, 2122613, 61742, 1
7, 1, 2371242, 61772, 1
7, 1, 2476797, 61802, 1
7, 1, 2428594, 61832, 1
7, 0, 2486908, 61863, 1
7, 1, 2438263, 61893, 1
7, 1, 2187571, 61923, 1
7, 1, 1963182, 61953, 1
7, 0, 1923414, 61983, 1
7, 1, 1786297, 62013, 1
7, 1, 1467787, 62043, 1
7, 0, 1354115, 62073, 1
7, 1, 1610208, 62103, 1
7, 1, 1826068, 62133, 1
7, 1, 1891134, 62163, 1
7, 1, 1914606, 62193, 1
7, 0, 1881255, 62223, 1
7, 1, 1794883, 62253, 1
7, 1, 1733971, 62284, 1
7, 1, 1719341, 62314, 1
7, 0, 1612167, 62344, 1
7, 1, 1489648, 62374, 1
7, 1, 1433922, 62404, 1
7, 1, 1394672, 62434, 1
7, 0, 1319878, 62464, 1
7, 1, 1229840, 62494, 1
7, 1, 1288436, 62524, 1
7, 1, 1414456, 62554, 1
7, 0, 1420862, 62584, 1
7, 1, 1360153, 62614, 1
7, 1, 1383079, 62644, 1
7, 1, 1476691, 62675, 1
7, 0, 1294552, 62705, 1
7, 1, 2015096, 62735, 1
7, 1, 2963051, 62765, 1
7, 1, 2465459, 62795, 1
7, 1, 1847847, 62825, 1
7, 0, 1626571, 62855, 1
7, 1, 1498246, 62885, 1
7, 1, 1498481, 62915, 1
7, 0, 1263397, 62945, 1
7, 1, 1194818, 62975, 1
7, 1, 1408732, 63005, 1
7, 1, 1347044, 63035, 1
7, 0, 1261405, 63066, 1
7, 1, 1264402, 63095, 1
7, 1, 1257376, 63125, 1
7, 1, 1155950, 63156, 1
7, 0, 1065439, 63186, 1
7, 1, 1029932, 63216, 1
7, 1, 962922, 63246, 1
7, 1, 933719, 63276, 1
7, 0, 1031547, 63306, 1
7, 1, 1147882, 63336, 1
7, 1, 1180764, 63366, 1
7, 1, 944811, 63396, 1
7, 0, 810722, 63426, 1
7, 1, 932083, 63456, 1
7, 1, 936204, 63486, 1
7, 1, 999495, 63516, 1
7, 0, 1010385, 63547, 1
7, 1, 1077544, 63577, 1
7, 1, 1657787, 63607, 1
7, 0, 1932991, 63637, 1
7, 1, 1954805, 63667, 1
7, 1, 2193618, 63697, 1
7, 1, 2044122, 63727, 1
7, 0, 1959008, 63757, 1
7, 1, 2035767, 63787, 1
7, 1, 1996869, 63817, 1
7, 1, 1784471, 63847, 1
7, 1, 1916870, 63877, 1
7, 0, 2305460, 63907, 1
7, 1, 2403460, 63938, 1
7, 1, 2312313, 63968, 1
7, 1, 2405062, 63998, 1
7, 0, 2632283, 64028, 1
7, 1, 2637641, 64058, 1
7, 1, 2315710, 64088, 1
7, 1, 1816801, 64118, 1
7, 0, 1581737, 64148, 1
7, 1, 1524298, 64178, 1
7, 1, 1307712, 64208, 1
7, 1, 1225797, 64238, 1
7, 0, 1383913, 64268, 1
7, 1, 1432869, 64298, 1
7, 1, 1300813, 64329, 1
7, 1, 1092241, 64359, 1
7, 0, 1010809, 64389, 1
7, 1, 791271, 64419, 1
7, 1, 639575, 64449, 1
7, 1, 724640, 64479, 1
7, 0, 783113, 64509, 1
7, 1, 532141, 64539, 1
7, 1, 215307, 64569, 1
7, 1, 158485, 64599, 1
7, 0, 166522, 64629, 1
7, 1, 148073, 64659, 1
7, 1, 636692, 64689, 1
7, 1, 1307852, 64719, 1
7, 0, 1660393, 64750, 1
7, 1, 1956914, 64780, 1
7, 1, 1950518, 64810, 1
7, 1, 1813557, 64840, 1
7, 0, 1755905, 64870, 1
7, 1, 2182580, 64900, 1
7, 1, 2918848, 64930, 1
7, 1, 3243693, 64960, 1
7, 0, 2793730, 64990, 1
7, 1, 1801204, 65020, 1
7, 1, 866804, 65050, 1
7, 1, 295648, 65080, 1
7, 0, 123762, 65111, 1
7, 1, 87461, 65141, 1
7, 1, 81480, 65171, 1
7, 1, 80796, 65201, 1
7, 0, 81105, 65231, 1
7, 1, 79682, 65261, 1
7, 1, 79316, 65291, 1
4, 0, 79316, 65306, 1
6, 0, 81241, 65336, 1
8, 1, 127543, 65366, 1
7, 1, 750631, 65396, 1
7, 1, 1373110, 65426, 1
7, 0, 1436322, 65456, 1
7, 1, 1235823, 65486, 1
7, 1, 954896, 65517, 1
7, 1, 861145, 65547, 1
7, 0, 713750, 65577, 1
7, 1, 565988, 65607, 1
7, 1, 649754, 65637, 1
7, 1, 800271, 65667, 1
7, 0, 917262, 65697, 1
7, 1, 1001363, 65727, 1
7, 1, 1331754, 65757, 1
7, 1, 1801385, 65787, 1
7, 0, 2063003, 65817, 1
7, 1, 2312721, 65847, 1
7, 1, 2362088, 65877, 1
7, 1, 1908873, 65908, 1
7, 0, 1151823, 65938, 1
6, 1, 1195186, 65968, 1
7, 1, 1770499, 65998, 1
7, 1, 2083503, 66028, 1
7, 1, 1944261, 66058, 1
8, 0, 1472246, 66088, 1
7, 1, 1219895, 66118, 1
7, 1, 939226, 66148, 1
7, 0, 710104, 66178, 1
7, 1, 736926, 66208, 1
7, 1, 822466, 66238, 1
7, 1, 926606, 66268, 1
7, 1, 786376, 66299, 1
7, 0, 715899, 66329, 1
7, 1, 891800, 66359, 1
7, 1, 830818, 66389, 1
7, 1, 838398, 66419, 1
7, 0, 1005857, 66449, 1
7, 1, 1097838, 66479, 1
7, 1, 737461, 66509, 1
7, 1, 234037, 66539, 1
7, 0, 98396, 66569, 1
7, 1, 86713, 66599, 1
7, 1, 212871, 66629, 1
7, 1, 338677, 66659, 1
7, 0, 313321, 66690, 1
7, 1, 190952, 66720, 1
7, 1, 88702, 66750, 1
7, 0, 80221, 66780, 1
7, 1, 80051, 66810, 1
7, 1, 80803, 66840, 1
7, 1, 80304, 66870, 1
7, 0, 79082, 66900, 1
7, 1, 79300, 66930, 1
7, 0, 79083, 67020, 1
7, 1, 79254, 67050, 1
7, 1, 79969, 67081, 1
7, 1, 80167, 67111, 1
7, 0, 79648, 67141, 1
7, 1, 79738, 67171, 1
7, 1, 80459, 67201, 1
7, 1, 79472, 67231, 1
7, 0, 79111, 67261, 1
7, 1, 79974, 67291, 1
7, 1, 79841, 67321, 1
7, 1, 79190, 67351, 1
7, 1, 79288, 67381, 1
6, 0, 81175, 67411, 1
7, 1, 340616, 67502, 1
7, 1, 340616, 67532, 1
7, 0, 203187, 67562, 1
7, 1, 91027, 67592, 1
7, 1, 80177, 67622, 1
7, 0, 79331, 67652, 1
7, 1, 80015, 67712, 1
7, 0, 78601, 67742, 1
7, 1, 79799, 67772, 1
7, 1, 81300, 67802, 1
7, 1, 80187, 67832, 1
7, 0, 79211, 67862, 1
7, 1, 79637, 67893, 1
7, 1, 79940, 67923, 1
7, 1, 91850, 67953, 1
7, 0, 102924, 67983, 1
7, 1, 92847, 68013, 1
7, 1, 150558, 68043, 1
7, 1, 181455, 68073, 1
7, 1, 126610, 68103, 1
7, 1, 99165, 68133, 1
7, 0, 85689, 68163, 1
7, 1, 79587, 68193, 1
7, 1, 79183, 68223, 1
7, 0, 79719, 68253, 1
7, 1, 79466, 68284, 1
7, 1, 78871, 68314, 1
7, 1, 79413, 68344, 1
7, 0, 80390, 68374, 1
7, 1, 79594, 68404, 1
7, 1, 78656, 68434, 1
7, 1, 79256, 68464, 1
7, 0, 80128, 68494, 1
6, 1, 79128, 68524, 1
8, 1, 78521, 68554, 1
7, 0, 81565, 68584, 1
7, 1, 150592, 68614, 1
7, 1, 626150, 68644, 1
7, 1, 1036131, 68675, 1
6, 1, 1016936, 68705, 1
8, 0, 868833, 68735, 1
7, 1, 772015, 68765, 1
7, 1, 794295, 68795, 1
7, 1, 761523, 68825, 1
7, 0, 738237, 68855, 1
7, 1, 617663, 68885, 1
7, 1, 404658, 68915, 1
7, 0, 208531, 68945, 1
7, 1, 93242, 68975, 1
7, 1, 80382, 69005, 1
7, 1, 79157, 69035, 1
7, 1, 79786, 69066, 1
7, 0, 239698, 69096, 1
7, 1, 517333, 69126, 1
7, 1, 684814, 69156, 1
7, 1, 704929, 69186, 1
7, 0, 639084, 69216, 1
7, 1, 601984, 69246, 1
7, 1, 609217, 69276, 1
7, 1, 1172988, 69306, 1
7, 0, 1527867, 69336, 1
7, 1, 1154602, 69366, 1
7, 1, 830412, 69396, 1
7, 1, 1066935, 69426, 1
7, 0, 1458524, 69457, 1
7, 1, 1429758, 69487, 1
7, 1, 1045267, 69517, 1
7, 1, 467341, 69547, 1
7, 0, 172238, 69577, 1
7, 1, 92927, 69607, 1
7, 1, 82031, 69637, 1
7, 1, 80510, 69667, 1
7, 0, 79795, 69697, 1
7, 1, 79901, 69727, 1
7, 1, 80246, 69757, 1
7, 1, 79523, 69787, 1
7, 0, 78986, 69817, 1
7, 1, 79527, 69847, 1
7, 1, 79673, 69878, 1
7, 0, 79077, 69908, 1
7, 1, 78622, 69938, 1
7, 1, 80026, 69968, 1
7, 1, 80524, 69998, 1
7, 0, 78893, 70028, 1
7, 1, 79256, 70058, 1
7, 1, 80531, 70088, 1
7, 1, 94893, 70118, 1
7, 0, 483626, 70148, 1
7, 1, 958425, 70178, 1
7, 1, 1257718, 70208, 1
6, 1, 1243741, 70239, 1
8, 0, 1420481, 70269, 1
7, 1, 1890597, 70299, 1
7, 1, 1883794, 70329, 1
7, 1, 2150103, 70359, 1
7, 0, 2485902, 70389, 1
7, 1, 2451991, 70419, 1
7, 1, 2343255, 70449, 1
7, 1, 2252664, 70479, 1
7, 0, 2366353, 70509, 1
7, 1, 2555899, 70539, 1
7, 1, 2280763, 70569, 1
7, 1, 1959091, 70599, 1
7, 1, 1951268, 70629, 1
7, 0, 1823220, 70660, 1
7, 1, 1797966, 70690, 1
7, 1, 1730406, 70720, 1
7, 1, 1595976, 70750, 1
7, 0, 1663836, 70780, 1
7, 1, 1567877, 70810, 1
7, 1, 1321857, 70840, 1
7, 1, 1205995, 70870, 1
7, 0, 1085037, 70900, 1
7, 1, 848210, 70930, 1
7, 1, 766760, 70960, 1
7, 0, 842427, 70990, 1
7, 1, 573722, 71020, 1
7, 1, 218571, 71050, 1
7, 1, 320957, 71081, 1
6, 1, 592278, 71111, 1
8, 0, 709098, 71141, 1
7, 1, 804703, 71171, 1
7, 1, 890149, 71201, 1
3, 0, 890149, 71216, 1
7, 0, 921258, 71246, 1
7, 1, 868170, 71276, 1
7, 1, 612378, 71306, 1
7, 1, 264411, 71336, 1
7, 0, 96327, 71366, 1
7, 1, 151515, 71396, 1
7, 1, 183662, 71427, 1
7, 1, 128647, 71457, 1
7, 0, 95753, 71487, 1
7, 1, 81599, 71517, 1
7, 1, 79365, 71547, 1
7, 0, 79710, 71577, 1
7, 1, 80587, 71607, 1
7, 1, 80005, 71637, 1
7, 1, 78952, 71667, 1
7, 1, 79597, 71757, 1
7, 1, 190873, 71787, 1
7, 0, 349284, 71818, 1
7, 1, 266881, 71848, 1
7, 1, 560722, 71878, 1
7, 1, 1159522, 71908, 1
7, 1, 1497077, 71938, 1
7, 0, 1824188, 71968, 1
7, 1, 1879965, 71998, 1
7, 1, 1717807, 72028, 1
7, 1, 1561455, 72058, 1
7, 1, 1425604, 72088, 1
7, 0, 1314850, 72118, 1
7, 1, 1243316, 72148, 1
7, 1, 1321234, 72178, 1
7, 0, 1233336, 72209, 1
7, 1, 1021708, 72239, 1
7, 1, 978207, 72269, 1
7, 1, 1124533, 72299, 1
7, 1, 1231800, 72329, 1
7, 0, 1250529, 72359, 1
7, 1, 1312259, 72389, 1
7, 1, 1327707, 72419, 1
7, 1, 1298244, 72449, 1
7, 0, 1286836, 72479, 1
7, 1, 1315313, 72509, 1
7, 1, 1195139, 72539, 1
7, 1, 1132203, 72569, 1
7, 0, 1172021, 72600, 1
7, 1, 1106110, 72630, 1
7, 1, 1131287, 72660, 1
7, 0, 1138350, 72690, 1
7, 1, 1085715, 72720, 1
7, 1, 1111591, 72750, 1
7, 1, 1656167, 72780, 1
7, 0, 2105141, 72810, 1
7, 1, 1992917, 72840, 1
7, 1, 1843718, 72870, 1
7, 1, 1436637, 72900, 1
7, 1, 911772, 72930, 1
7, 0, 417543, 72960, 1
7, 1, 164104, 72990, 1
7, 1, 616522, 73021, 1
7, 0, 1178467, 73051, 1
7, 1, 1340413, 73081, 1
7, 1, 1289505, 73111, 1
7, 1, 1075474, 73141, 1
7, 0, 891362, 73171, 1
7, 1, 764235, 73201, 1
7, 1, 1175473, 73231, 1
7, 1, 1846506, 73261, 1
7, 0, 2076888, 73291, 1
7, 1, 2147241, 73321, 1
7, 1, 2150552, 73351, 1
7, 1, 2182003, 73382, 1
7, 0, 2225972, 73412, 1
7, 1, 2130162, 73442, 1
7, 1, 2215342, 73472, 1
7, 0, 2303656, 73502, 1
7, 1, 2189185, 73532, 1
7, 1, 1901526, 73562, 1
7, 1, 1654823, 73592, 1
7, 1, 1534999, 73622, 1
7, 1, 1197773, 73652, 1
7, 0, 1152140, 73682, 1
7, 1, 1454639, 73712, 1
7, 1, 1454639, 73742, 1
7, 1, 1566410, 73772, 1
7, 0, 1539992, 73803, 1
7, 1, 1631298, 73833, 1
7, 1, 1732451, 73863, 1
7, 0, 1671494, 73893, 1
7, 1, 1464982, 73923, 1
7, 1, 1071049, 73953, 1
7, 1, 697877, 73983, 1
7, 0, 610759, 74013, 1
7, 1, 724326, 74043, 1
7, 1, 770636, 74073, 1
7, 1, 605079, 74103, 1
7, 0, 461383, 74133, 1
7, 1, 595302, 74163, 1
7, 1, 706977, 74194, 1
7, 1, 618637, 74224, 1
7, 0, 537464, 74254, 1
7, 1, 455796, 74284, 1
7, 1, 859545, 74314, 1
